"reviewid","year"
12373,2008.0
12362,2008.0
12385,2008.0
12387,2008.0
12386,2008.0
12365,2008.0
12363,2008.0
12380,2008.0
12381,2008.0
12372,2008.0
12359,2008.0
12367,2008.0
12374,2008.0
12377,2008.0
12378,2008.0
12358,2008.0
12354,2008.0
12345,2008.0
12375,2008.0
12349,2008.0
12351,2008.0
12347,2008.0
12368,2008.0
12376,2008.0
12370,2008.0
12353,2008.0
12350,2008.0
12360,2008.0
12369,2008.0
12348,2008.0
12355,2008.0
12361,2008.0
12371,2008.0
12364,2008.0
12357,2008.0
12356,2008.0
12352,2008.0
12331,2008.0
12327,2008.0
12321,2008.0
12307,2006.0
12307,2008.0
12325,2008.0
12330,2008.0
12293,2008.0
12323,2008.0
12301,2008.0
12302,2008.0
12328,2008.0
12326,2008.0
12315,2008.0
12329,2008.0
12273,2008.0
12305,2008.0
12324,2008.0
12312,2008.0
12308,2008.0
12299,2008.0
12322,2008.0
12271,2008.0
12319,2008.0
12317,2008.0
12296,2008.0
12320,2008.0
12318,2008.0
12264,2008.0
12284,2008.0
12313,2008.0
12316,2008.0
12314,2008.0
12289,2008.0
12287,2008.0
12276,2008.0
12292,2008.0
12227,2008.0
12250,2008.0
12245,2008.0
12288,2008.0
12311,2008.0
12285,2008.0
12303,2008.0
12220,2008.0
12223,2008.0
12310,2008.0
12309,2008.0
12297,2008.0
12306,2008.0
12274,2008.0
12272,2008.0
12300,2008.0
12267,2008.0
12290,2008.0
12238,2008.0
12295,2008.0
12304,2008.0
12263,2008.0
12298,2008.0
12254,2008.0
12275,2008.0
12294,2008.0
12252,2008.0
12281,2008.0
12255,2007.0
12255,2008.0
12291,2008.0
12283,2008.0
12253,""
12258,2008.0
12248,2008.0
12286,2008.0
12244,2008.0
12280,2008.0
12243,2008.0
12226,2008.0
12279,2008.0
12282,2008.0
12239,2008.0
12268,2008.0
12237,2008.0
12278,2008.0
12277,2008.0
12270,2008.0
12235,2008.0
12269,2008.0
12265,2008.0
12259,2008.0
12242,2008.0
12233,2008.0
12232,2008.0
12260,""
12231,2008.0
12229,2008.0
12225,2008.0
12230,2008.0
12266,2008.0
12261,2008.0
12234,2008.0
12222,2008.0
12224,2008.0
12262,2008.0
12256,2008.0
12236,2008.0
12228,2008.0
12247,2008.0
12249,2008.0
12257,2008.0
12221,2008.0
12214,2008.0
12219,2008.0
12241,2008.0
12251,2008.0
12217,2008.0
12213,2008.0
12215,2008.0
12246,2008.0
12240,2008.0
12216,""
12218,1998.0
12218,2008.0
12212,2008.0
12210,2008.0
12208,2008.0
12207,2008.0
12182,2008.0
12197,1992.0
12197,2008.0
12209,2008.0
12205,2008.0
12196,2008.0
12203,2008.0
12192,2008.0
12183,2005.0
12183,2008.0
12206,2008.0
12198,2008.0
12191,2008.0
12189,1970.0
12189,2008.0
12204,2008.0
12200,2008.0
12187,2008.0
12188,2008.0
12185,2008.0
12190,2008.0
12199,2008.0
12193,2008.0
12202,2008.0
12184,2008.0
12194,2008.0
12201,2008.0
12181,2008.0
12195,2008.0
12186,2008.0
12175,2008.0
12148,2008.0
12173,2008.0
12165,2008.0
12164,2008.0
12179,""
12177,2008.0
12168,2008.0
12167,2008.0
12172,2008.0
12180,2008.0
12178,2008.0
12131,2008.0
12169,2008.0
12163,2008.0
12153,2008.0
12176,2008.0
12158,2008.0
12161,2008.0
12162,2008.0
12174,2008.0
12171,2008.0
12344,2008.0
12157,2008.0
12152,2008.0
12170,2008.0
12160,2008.0
12156,2008.0
12150,2008.0
12149,2008.0
12159,2008.0
12155,2008.0
12143,2008.0
12144,2008.0
12146,2008.0
12151,2008.0
12154,2008.0
12141,2008.0
12137,1998.0
12137,2008.0
12138,2008.0
12132,2008.0
12142,2008.0
12139,2008.0
12136,2008.0
12147,2008.0
12133,2008.0
12145,2008.0
12135,2008.0
12134,2008.0
12140,2008.0
12121,2008.0
12111,2008.0
12128,2008.0
12211,2008.0
12124,2008.0
12130,2008.0
12127,2008.0
12112,2008.0
12109,2008.0
12117,2008.0
12125,2008.0
12126,2008.0
12119,2008.0
12105,2008.0
12113,2008.0
12114,2008.0
12123,2008.0
12120,2008.0
12051,2008.0
12107,2008.0
12122,2008.0
12115,2008.0
12108,2008.0
12101,2008.0
12103,2008.0
12110,2008.0
12116,2008.0
12086,2008.0
12097,2008.0
12102,2008.0
12118,2008.0
12098,2008.0
12082,2008.0
12070,2008.0
12104,2008.0
12084,2008.0
12100,2008.0
12077,2008.0
12106,2008.0
12087,2008.0
12091,1978.0
12091,2008.0
12064,2008.0
12089,2008.0
12092,2008.0
12083,2008.0
12079,2008.0
12094,2008.0
12099,2008.0
12071,2006.0
12071,2008.0
12093,""
12069,2008.0
12081,2008.0
12095,""
12068,2008.0
12074,2008.0
12065,2008.0
12096,2008.0
12088,2008.0
12066,2008.0
12067,2008.0
12090,1970.0
12090,2008.0
12080,2008.0
12062,2008.0
12048,2006.0
12048,2008.0
12059,2008.0
12055,2008.0
12085,2008.0
12078,2008.0
12056,""
12054,2008.0
12049,2008.0
12075,2008.0
12076,2008.0
12072,2008.0
12057,2008.0
12073,2008.0
12053,2008.0
12052,2008.0
12050,2008.0
12045,2008.0
12061,2008.0
12063,2008.0
12044,2008.0
12046,2008.0
12047,1983.0
12047,2008.0
12060,2008.0
12031,""
12014,2008.0
12042,2008.0
12043,2008.0
12058,2008.0
12033,2008.0
11972,2008.0
12039,2008.0
12028,2008.0
12020,2008.0
12030,2008.0
12034,""
12037,2008.0
12038,2005.0
12038,2008.0
12000,2008.0
12036,2008.0
12035,2008.0
11991,""
12032,2008.0
12041,2008.0
12040,2008.0
11963,2008.0
11914,2008.0
12017,2008.0
12024,""
12029,2008.0
12015,2008.0
12025,2008.0
12023,2008.0
12016,2008.0
12010,2008.0
12027,2008.0
12008,2008.0
12019,2008.0
12022,1980.0
12022,2008.0
12021,2008.0
12026,2008.0
12011,2008.0
12018,2008.0
11553,2008.0
12001,""
12009,2008.0
11999,2008.0
11996,2008.0
11617,2008.0
11998,2008.0
11992,2008.0
11976,2008.0
12007,2008.0
12013,2008.0
11995,2008.0
11975,2008.0
11978,2008.0
11988,2008.0
12005,2008.0
12012,2008.0
11980,2008.0
11959,2008.0
11983,""
12002,2008.0
11993,2008.0
11982,""
11990,2008.0
11985,2006.0
11985,2008.0
11966,2008.0
12003,2008.0
12006,2008.0
11974,2008.0
11997,2008.0
11987,2008.0
12004,2008.0
11968,2008.0
11967,2008.0
11970,2008.0
11557,2008.0
11984,2008.0
11576,2008.0
11965,2008.0
11944,2008.0
11979,2008.0
11986,2008.0
11969,2008.0
11964,2008.0
11973,2008.0
11981,2008.0
11989,""
11584,2008.0
11962,2008.0
11971,2008.0
11961,2008.0
11943,1977.0
11943,2008.0
11958,2008.0
11960,2008.0
11945,2008.0
11977,2008.0
11948,2008.0
11694,2008.0
11946,2008.0
11618,2008.0
11952,2008.0
11955,2008.0
11956,2008.0
11954,2008.0
11957,2008.0
11947,2008.0
11953,2008.0
11951,2008.0
11949,2008.0
11950,2008.0
11942,2008.0
11941,2008.0
11939,2008.0
11938,2008.0
11940,2008.0
2272,""
11937,2008.0
11581,2008.0
11936,2008.0
11935,2008.0
11934,2008.0
11929,2008.0
11933,2008.0
11932,2008.0
11931,2008.0
11930,2008.0
11925,2008.0
11928,2008.0
11926,2008.0
11531,2008.0
11927,2007.0
11924,2008.0
11923,2008.0
11609,2008.0
11605,2008.0
11922,2008.0
11921,2008.0
11920,2008.0
11613,2008.0
11589,2008.0
11514,2008.0
11690,2008.0
11919,2008.0
11578,2008.0
11918,2008.0
11611,2008.0
11619,2008.0
11688,2008.0
11917,2008.0
11586,2008.0
11594,2008.0
11916,2008.0
11915,2008.0
11595,2008.0
11596,2008.0
11593,2008.0
11616,2008.0
11620,2008.0
11566,2008.0
11588,2008.0
11597,2008.0
11692,2008.0
11621,2008.0
11600,2008.0
11579,2008.0
11573,2008.0
11603,2008.0
11610,2008.0
11577,2008.0
11570,2008.0
11564,2008.0
11684,2008.0
11608,2008.0
11612,2008.0
11567,2008.0
11574,2008.0
11580,2008.0
11583,2008.0
11555,2008.0
11513,2008.0
11559,2008.0
11604,2008.0
11538,2008.0
11552,2007.0
11552,2008.0
11550,2008.0
11565,2008.0
11585,2008.0
11592,2008.0
11548,2008.0
11563,2008.0
11554,2008.0
11587,2008.0
11562,2008.0
11547,2008.0
11537,2008.0
11558,2008.0
11686,2008.0
11582,2008.0
11539,2008.0
11502,2008.0
11541,2008.0
11560,2008.0
11575,2008.0
11535,2008.0
11536,2008.0
11500,2008.0
11569,2008.0
11414,2008.0
11540,2008.0
11526,2008.0
11527,2008.0
11682,2008.0
11568,2008.0
11551,2008.0
11472,2008.0
11523,2008.0
11561,2008.0
11524,2008.0
11519,2008.0
11516,2008.0
11544,2008.0
11509,2008.0
11556,2008.0
11515,2008.0
11507,2008.0
11508,2008.0
11545,2008.0
11546,2008.0
11511,2008.0
11512,2008.0
11494,2008.0
11498,2008.0
11549,2008.0
11543,2008.0
11506,2008.0
11517,2008.0
11542,2008.0
11534,2008.0
11469,2008.0
11486,2008.0
11491,2008.0
11525,2008.0
11504,2008.0
11497,2008.0
11528,2008.0
11496,2008.0
11533,2008.0
11518,2008.0
11481,2008.0
11480,2008.0
11490,2008.0
11680,2008.0
11420,2008.0
11445,2008.0
11476,2008.0
11475,2008.0
11522,2008.0
11488,2008.0
11428,2008.0
11446,2008.0
11482,2008.0
11499,2008.0
11489,2008.0
11222,2008.0
11468,2008.0
11459,2008.0
11510,2008.0
11373,2008.0
11466,2008.0
11457,2008.0
11355,2008.0
11493,2008.0
11495,2008.0
11386,2007.0
11448,2008.0
11450,2008.0
11503,2008.0
11505,2008.0
11477,2008.0
11456,2008.0
11454,2008.0
11501,2008.0
11484,2008.0
11418,2008.0
11447,2008.0
11485,2008.0
11376,1965.0
11376,2008.0
11487,2008.0
11341,2007.0
11421,2008.0
11455,2008.0
11492,2008.0
11478,2008.0
11257,2008.0
11678,2008.0
11440,2008.0
11483,2008.0
11470,2008.0
11374,2008.0
11463,2008.0
11424,2007.0
11479,2008.0
11359,2008.0
11388,2008.0
11392,2008.0
11443,2007.0
11449,2008.0
11670,2008.0
11399,2008.0
11346,2008.0
11412,2008.0
11464,2008.0
11674,1969.0
11674,2008.0
11471,2008.0
11460,2008.0
11461,2008.0
11465,2008.0
11462,2008.0
11413,2008.0
11343,2007.0
11398,2008.0
11467,2008.0
11452,2008.0
11404,2008.0
11294,1996.0
11294,2008.0
11422,2008.0
11458,2008.0
11451,2008.0
11425,2008.0
11391,2008.0
11417,2008.0
11371,2008.0
11438,2008.0
11453,2008.0
11360,2008.0
11432,2008.0
11202,2008.0
11429,1967.0
11429,2008.0
11430,2007.0
11430,2008.0
11431,2008.0
11365,2008.0
11442,1998.0
11442,2008.0
11444,2008.0
11423,2008.0
11419,2008.0
11354,2008.0
11427,2008.0
11441,2008.0
11426,2008.0
11368,2008.0
11356,2008.0
11433,2008.0
11439,2008.0
11385,1985.0
11385,2008.0
11364,2008.0
11306,2008.0
11400,2008.0
11676,2008.0
11379,2008.0
11293,2008.0
11395,2007.0
11668,2003.0
11668,2008.0
11416,2008.0
11415,2008.0
11259,2008.0
11266,2008.0
11401,2008.0
11405,2008.0
11363,1983.0
11363,2008.0
11394,2008.0
11342,2007.0
11342,2008.0
11403,2008.0
11408,2008.0
11322,2008.0
11334,2008.0
11369,2008.0
11406,2008.0
11409,2008.0
11281,2008.0
11389,2008.0
11402,2007.0
11664,2008.0
11407,2008.0
11351,2008.0
11290,2008.0
11300,2007.0
11672,2008.0
11387,2008.0
11390,2008.0
11393,2008.0
11287,2008.0
11660,2008.0
11381,2008.0
11372,2008.0
11345,2008.0
11177,2008.0
11337,2008.0
11666,1994.0
11666,2007.0
11367,2008.0
11303,2008.0
11353,2007.0
11380,2008.0
11370,2008.0
11275,2008.0
11331,2008.0
11282,2008.0
11375,2008.0
11335,2008.0
11255,2008.0
11330,2008.0
11299,2008.0
11352,2001.0
11352,2008.0
11366,2008.0
11231,2008.0
11357,2008.0
11283,2007.0
11362,2008.0
11361,2008.0
11340,2007.0
11321,2007.0
11286,2008.0
11289,2008.0
11316,2008.0
11329,2008.0
11309,2008.0
11248,2006.0
11248,2008.0
11350,2008.0
11358,2008.0
11311,2008.0
11310,1977.0
11310,2008.0
11318,2007.0
11308,2008.0
11325,2008.0
11315,2007.0
11336,2008.0
11320,2008.0
11324,1992.0
11324,2008.0
11344,2008.0
11323,2008.0
11307,2007.0
11296,2008.0
11319,2008.0
11326,2008.0
11278,2007.0
11272,2008.0
11261,2008.0
11328,2008.0
11332,2008.0
11333,2008.0
11292,2008.0
11229,2008.0
11327,2008.0
11291,2008.0
11273,2008.0
11304,2008.0
11288,2008.0
11662,1981.0
11662,2008.0
11317,2008.0
11305,2008.0
11238,2008.0
11230,2008.0
11246,2008.0
11268,2008.0
11301,2008.0
11262,2007.0
11241,2008.0
11302,2008.0
11274,2008.0
11251,2008.0
11253,2008.0
11271,2007.0
11297,2008.0
11298,2008.0
11247,2008.0
11252,2008.0
11256,2008.0
11236,2008.0
11276,2008.0
11295,2008.0
11232,2008.0
11279,2007.0
11280,2008.0
11215,2008.0
11270,2007.0
11264,2007.0
11227,2008.0
11267,2008.0
11277,2008.0
11225,""
11249,2007.0
11226,2008.0
11237,2008.0
11201,2008.0
11239,2008.0
11224,2008.0
11228,1981.0
11228,2007.0
11269,2008.0
11258,1997.0
11258,2008.0
11211,2007.0
11211,2008.0
11221,2008.0
11217,2008.0
11254,2008.0
11263,2008.0
11214,2007.0
11223,2007.0
11216,2008.0
11260,2008.0
11265,2008.0
11197,2008.0
11205,2008.0
11210,2008.0
11219,2008.0
11220,2008.0
11250,2008.0
11198,2007.0
11198,2008.0
11213,2008.0
11240,2008.0
11244,2008.0
11196,2008.0
11204,2008.0
11180,2007.0
11245,2008.0
11243,2008.0
11199,2008.0
11195,2007.0
11186,2008.0
11235,2008.0
11242,2008.0
11207,2007.0
11192,2007.0
11190,2007.0
11233,2008.0
11234,2008.0
11134,2007.0
11178,2008.0
11188,2008.0
11206,2008.0
11218,2008.0
11174,2008.0
11173,2008.0
11172,2008.0
11203,2007.0
11212,2008.0
11175,2007.0
11171,2008.0
11170,2008.0
11187,2008.0
11189,2008.0
11159,2008.0
11169,2007.0
11158,2008.0
11208,2008.0
11209,2008.0
11157,2007.0
11182,2008.0
11164,2007.0
11128,2008.0
11194,2008.0
11151,2008.0
11154,2008.0
11168,2007.0
11200,2007.0
11176,2008.0
11146,2007.0
11143,2007.0
11162,2008.0
11179,2008.0
11156,2007.0
11193,2007.0
11139,2007.0
11140,2008.0
11185,2008.0
11184,2008.0
11142,2008.0
11167,2008.0
11130,2007.0
11160,2008.0
11191,2008.0
11133,2008.0
11131,2008.0
11138,2008.0
11181,2008.0
11183,1978.0
11183,2008.0
11124,2008.0
11125,2008.0
11137,2008.0
11163,2008.0
11155,2008.0
11117,2008.0
11119,2008.0
11120,2008.0
11658,2007.0
11150,2008.0
11116,2007.0
11118,2008.0
11122,2008.0
11161,2008.0
11144,2008.0
11114,2007.0
11098,2008.0
11096,2007.0
11152,2008.0
11147,2008.0
11087,2005.0
11087,2008.0
11090,2007.0
11105,2008.0
11153,1979.0
11153,2007.0
11656,2007.0
11108,2008.0
11097,2007.0
11072,2008.0
11141,2008.0
11652,2007.0
11652,2008.0
11145,2007.0
11093,2008.0
11103,2007.0
11132,2008.0
11126,2008.0
11123,2008.0
11110,2007.0
11092,2007.0
11654,2007.0
11115,2008.0
11089,2007.0
11084,2008.0
11094,2007.0
11129,2008.0
11101,2007.0
11088,2007.0
11083,2008.0
11085,2008.0
11127,2008.0
11036,2008.0
11074,2006.0
11074,2007.0
11082,2007.0
11081,2007.0
11121,2008.0
11109,2008.0
11111,2008.0
11113,2007.0
11106,2008.0
11112,2008.0
11086,2007.0
11068,2007.0
11076,2007.0
11071,2007.0
11091,2008.0
11107,2008.0
11062,2007.0
11077,2008.0
11050,2007.0
11650,2007.0
11104,2008.0
11095,2008.0
11040,2007.0
11078,2008.0
11058,2008.0
11059,2007.0
11102,2008.0
11057,1970.0
11057,2007.0
11073,2007.0
11080,2008.0
11067,2007.0
11043,2007.0
11063,2007.0
11054,2008.0
11065,2008.0
11079,2008.0
11035,2007.0
11061,2008.0
11037,2007.0
11056,2008.0
11075,2008.0
11027,2007.0
11039,2007.0
11038,2007.0
11033,2003.0
11033,2007.0
11066,2008.0
11069,2008.0
11642,2007.0
11025,2006.0
11025,2007.0
11064,2008.0
11070,2008.0
11026,2007.0
11029,2007.0
11032,2007.0
11644,2007.0
11046,2007.0
11060,2007.0
10963,2007.0
10977,2007.0
11042,2007.0
11638,2007.0
11055,2008.0
11024,2007.0
11023,2007.0
11051,2008.0
11053,2007.0
11010,2008.0
11004,2007.0
10997,2007.0
11648,2008.0
11034,2008.0
11028,2008.0
11016,2008.0
11011,2007.0
11049,2008.0
11640,2004.0
11052,2007.0
11018,2007.0
11009,2008.0
11001,2002.0
11001,2007.0
11041,2007.0
11006,2007.0
10943,2007.0
10992,2007.0
11646,2008.0
10958,2007.0
10976,2007.0
10996,2007.0
10993,2007.0
11021,2007.0
10954,2007.0
11019,2007.0
10972,2007.0
10995,2007.0
11022,2008.0
11017,2007.0
10962,2007.0
10998,2007.0
10991,2007.0
11020,2008.0
10957,2007.0
10971,2007.0
10994,2007.0
10990,2007.0
10737,2007.0
10984,2007.0
10974,2007.0
10966,2002.0
10966,2007.0
10989,2007.0
11008,2007.0
10747,2007.0
10973,2007.0
10967,2007.0
11005,2007.0
11007,2008.0
10929,2007.0
10951,2007.0
10985,2007.0
10986,2007.0
10988,2007.0
10970,2007.0
10956,2007.0
10941,2007.0
10955,2007.0
11636,2007.0
10981,2007.0
10983,2007.0
10889,2007.0
10948,2007.0
10982,2007.0
10987,2007.0
10893,2007.0
10919,2007.0
10927,2007.0
10935,2007.0
10975,2007.0
10940,2007.0
10944,2007.0
10882,2007.0
10968,2007.0
10964,2007.0
10939,2007.0
10930,2007.0
10942,2007.0
10969,2007.0
10960,2007.0
10832,2007.0
10902,2007.0
10897,2007.0
10965,2007.0
10870,1985.0
10870,2007.0
10909,2007.0
10926,2007.0
10911,2007.0
10961,2007.0
10952,2007.0
10912,2007.0
10907,2007.0
10917,2007.0
10959,2007.0
10928,2007.0
10920,2007.0
10767,2004.0
10767,2007.0
10906,2007.0
10953,2007.0
10932,2007.0
10903,2007.0
10915,2007.0
10916,2007.0
11632,2007.0
10945,2007.0
10947,2007.0
10884,2007.0
10931,2007.0
10946,2000.0
10946,2007.0
10936,2007.0
11634,1980.0
11634,2007.0
10842,2007.0
10867,2007.0
10938,2007.0
10924,1980.0
10924,2007.0
10880,2007.0
10887,2007.0
10894,2007.0
10937,2007.0
10933,2007.0
11626,2007.0
10876,2007.0
10888,2007.0
10934,2007.0
10923,2007.0
10886,2007.0
10846,2007.0
10851,2007.0
10905,2007.0
10918,2007.0
10921,2007.0
10872,2007.0
10855,2007.0
10925,2007.0
10910,2007.0
10854,2007.0
10829,2007.0
10868,2007.0
10875,2007.0
10922,2007.0
10852,2007.0
10862,2007.0
10853,2007.0
10904,2007.0
10898,2007.0
10837,2007.0
10860,2007.0
10845,2007.0
10901,2007.0
10908,2007.0
10899,2007.0
10820,2007.0
10847,2007.0
11913,2007.0
10895,1979.0
10895,2007.0
10900,2003.0
10900,2007.0
10838,2007.0
10823,2007.0
10881,2003.0
10881,2007.0
10877,2007.0
10833,2007.0
10831,2007.0
10826,2007.0
10896,2007.0
10890,2007.0
10812,2007.0
10778,2007.0
10839,2007.0
11628,1997.0
11628,2007.0
10885,2007.0
10883,2007.0
10779,2007.0
10821,2007.0
10879,2007.0
10856,2007.0
10878,2007.0
10814,2007.0
10822,2007.0
11630,2007.0
10793,2007.0
10806,2007.0
10813,2007.0
10808,2007.0
10871,2007.0
10850,2007.0
10809,2007.0
10804,2006.0
10804,2007.0
10811,2007.0
10869,2007.0
10861,2007.0
10803,2007.0
10796,2007.0
10807,2007.0
10770,2007.0
10859,2007.0
10797,2007.0
10774,2007.0
10787,2007.0
10754,2007.0
11912,2007.0
10848,2007.0
10789,2007.0
10798,2007.0
10849,2003.0
10849,2007.0
10843,2007.0
10600,2007.0
10758,2007.0
10644,2007.0
10844,2007.0
10841,2007.0
10828,2007.0
10800,2007.0
10824,2007.0
11624,1979.0
11624,2007.0
10840,2007.0
10784,2007.0
10780,2007.0
10786,2007.0
10825,2007.0
10830,2007.0
10791,2007.0
10795,2007.0
10781,2007.0
10805,2007.0
10827,2007.0
10773,2007.0
10755,2007.0
10769,2007.0
10816,2007.0
10742,2007.0
10771,2007.0
10760,2007.0
10772,2007.0
11622,2007.0
10817,2007.0
10716,1977.0
10716,2007.0
10740,2007.0
10748,2007.0
10799,2007.0
10815,2007.0
10810,2007.0
10761,2007.0
10745,1974.0
10745,2007.0
10668,2007.0
10790,2007.0
10746,2007.0
10725,2007.0
10744,2007.0
10794,2007.0
10607,2007.0
10751,2007.0
10693,2007.0
10722,2007.0
10792,2007.0
10782,2007.0
10713,2007.0
10741,2007.0
10730,2007.0
10783,2007.0
10788,2007.0
10736,2007.0
10634,2007.0
10724,2007.0
10785,2007.0
10762,2007.0
10738,2007.0
10723,2007.0
10715,2007.0
10765,2007.0
10777,2007.0
10720,2007.0
10732,2007.0
10710,2007.0
10763,2007.0
10766,2007.0
10753,2007.0
10752,2007.0
10731,2007.0
11910,2007.0
10756,2007.0
10768,2007.0
10617,2007.0
10718,2007.0
10759,2007.0
10764,2007.0
10664,2007.0
10672,2007.0
10727,2007.0
10757,2007.0
11911,2007.0
10719,2007.0
10674,2007.0
10726,2007.0
10743,2007.0
10739,2007.0
10677,2007.0
10721,2007.0
10651,2007.0
10729,2007.0
10709,2007.0
10700,2007.0
10673,2007.0
10684,2007.0
10728,1974.0
10728,2006.0
10733,2007.0
10707,2007.0
10661,2007.0
10702,2007.0
10734,2007.0
10735,2007.0
10714,2007.0
10706,2007.0
10692,2007.0
10711,2007.0
10712,1977.0
10712,2007.0
10701,2007.0
10662,2007.0
10669,2007.0
10717,2007.0
10705,2007.0
10679,2007.0
10690,2007.0
10631,2007.0
10698,2007.0
10708,2007.0
10696,2007.0
10655,2007.0
10680,2007.0
10694,2007.0
10688,2007.0
10699,2007.0
10695,2007.0
10660,2007.0
10691,2007.0
10703,2007.0
10670,2007.0
10624,2007.0
10683,2007.0
10697,2007.0
10704,2007.0
10666,2007.0
10663,2007.0
10640,2007.0
10687,2007.0
10653,2007.0
10647,2007.0
10642,2007.0
10659,2007.0
10671,2007.0
10689,2007.0
10646,2007.0
10639,2007.0
10587,2007.0
10681,2007.0
10682,2007.0
11909,2007.0
10652,2007.0
10641,2007.0
10678,2007.0
10643,2007.0
10657,2007.0
10614,2007.0
10638,2007.0
10676,2007.0
10675,2007.0
10623,2007.0
10629,2007.0
10627,2007.0
10645,1976.0
10645,2007.0
10667,2007.0
10615,2007.0
10612,2007.0
10621,2007.0
10599,2007.0
10665,2007.0
10611,2007.0
10609,2007.0
10625,2007.0
10649,2007.0
10656,2007.0
10632,2007.0
10604,2007.0
10610,2007.0
10622,2007.0
10658,2007.0
10654,2007.0
10597,1982.0
10597,2007.0
10605,2007.0
10650,2007.0
10648,2007.0
10569,2007.0
10635,2007.0
10637,2007.0
10577,2007.0
10636,2007.0
10584,1972.0
10584,2007.0
10593,2007.0
10586,2007.0
10626,2007.0
10633,1987.0
10633,2007.0
10608,2007.0
10582,2007.0
10573,2007.0
10620,2007.0
10630,2007.0
10581,2007.0
10589,2007.0
10580,2007.0
10616,2007.0
10628,2007.0
10606,2007.0
10596,2007.0
10585,2007.0
10595,2007.0
10594,1972.0
10594,2007.0
10613,2007.0
10578,2007.0
10574,2007.0
10592,2007.0
10601,2007.0
11907,2007.0
10572,2007.0
10568,2007.0
11908,2007.0
10598,2007.0
10562,1985.0
10562,2007.0
10567,2007.0
10566,2007.0
10583,2007.0
10590,2007.0
10553,1995.0
10560,2007.0
10565,2007.0
10588,2007.0
10591,2007.0
10563,2007.0
10549,2007.0
10552,2007.0
10561,2007.0
10570,2007.0
10551,2007.0
10546,2007.0
10550,2007.0
10559,2007.0
10579,2007.0
10545,1979.0
10545,2007.0
10547,2007.0
10538,2007.0
10534,2007.0
10571,2007.0
10555,2007.0
10542,2007.0
10554,2007.0
10564,2007.0
10556,2007.0
10536,2007.0
10540,2007.0
10529,2007.0
10557,2007.0
10558,2007.0
10543,2007.0
10528,2007.0
10539,2007.0
10541,2007.0
10548,2007.0
10504,2007.0
10523,2007.0
10524,2007.0
10544,2007.0
10532,2007.0
10505,2007.0
10519,2007.0
10522,2007.0
10535,2007.0
10537,2007.0
10506,2007.0
10507,2007.0
10513,2007.0
10533,2007.0
10530,2007.0
10502,2007.0
10510,2007.0
10503,2007.0
10518,2007.0
11906,2007.0
10531,2007.0
10490,2007.0
10508,2007.0
10527,1980.0
10527,2007.0
10517,2007.0
10464,2007.0
10526,2007.0
10496,2007.0
10525,2007.0
10514,2007.0
10512,1973.0
10512,2007.0
10498,2007.0
10501,2007.0
10516,2007.0
10488,2007.0
10497,1967.0
10497,2007.0
10493,2007.0
10500,2007.0
10511,2007.0
10515,2007.0
10480,2007.0
10499,2007.0
10492,2007.0
10509,2007.0
10469,2007.0
10475,2007.0
10487,2007.0
10489,1998.0
10489,2007.0
10495,2007.0
10436,2007.0
10482,1969.0
10482,2007.0
10474,2007.0
10491,2007.0
10494,2007.0
10455,1982.0
10455,2007.0
10468,2007.0
10481,2007.0
10472,2007.0
10473,1997.0
10473,2007.0
10486,2007.0
10479,2007.0
10478,2007.0
10485,2007.0
10477,2007.0
10484,2007.0
10466,2007.0
10467,2007.0
10470,2007.0
10483,2007.0
10449,2007.0
10456,2007.0
10460,2007.0
10461,2007.0
10457,2007.0
10476,2007.0
10395,2007.0
10451,2007.0
10462,2007.0
10465,2007.0
10471,2007.0
10458,2007.0
10444,2007.0
10435,2007.0
10452,2007.0
10463,2007.0
10454,2007.0
10432,2007.0
10446,2007.0
10453,2007.0
10459,2007.0
10431,2007.0
10447,2007.0
10445,2007.0
10450,2007.0
10441,2007.0
10427,2007.0
10442,2007.0
10443,2007.0
10382,2007.0
10448,1989.0
10448,2007.0
10420,2007.0
10433,2007.0
10434,2007.0
10426,2007.0
10439,2007.0
10438,2007.0
10423,2007.0
10425,2007.0
10440,2007.0
10352,2007.0
10419,2007.0
10424,2007.0
10421,2007.0
10437,2007.0
10415,2007.0
10429,2006.0
10429,2007.0
10418,2007.0
10430,2007.0
10422,2007.0
10428,1977.0
10428,2007.0
10411,2007.0
10410,2007.0
10412,2007.0
10391,2007.0
10393,2007.0
11905,1990.0
11905,2007.0
10399,2007.0
10408,2007.0
10406,2007.0
10390,2007.0
10398,2007.0
10416,2007.0
10414,2007.0
10413,2007.0
10394,2007.0
10396,2007.0
10400,2007.0
10407,2007.0
10409,2007.0
10405,2000.0
10405,2007.0
10388,2007.0
10389,2007.0
10392,2007.0
10401,2007.0
10274,2007.0
10384,2007.0
10008,2007.0
10372,2005.0
10372,2007.0
10397,2007.0
10386,2007.0
10380,2007.0
10371,2007.0
10387,2006.0
10385,2007.0
10378,2007.0
10383,2007.0
10381,2007.0
10379,2007.0
10369,2007.0
10287,2007.0
10365,2007.0
10377,2007.0
10361,2007.0
10375,2007.0
10353,2007.0
10367,2007.0
10366,2007.0
10364,2007.0
10376,2007.0
10370,2007.0
10332,2007.0
10362,2007.0
10359,2007.0
11904,2007.0
10322,2007.0
10368,2007.0
10342,2007.0
10355,2007.0
10374,2007.0
10356,2007.0
10360,2007.0
10354,2007.0
10340,2007.0
10363,2007.0
10373,2007.0
10338,2007.0
10335,2007.0
